,adult,backdrop_path,budget,genres,homepage,id,imdb_id,origin_country,original_language,original_title,overview,popularity,poster_path,production_companies,production_countries,release_date,revenue,runtime,spoken_languages,status,tagline,title,video,vote_average,vote_count,belongs_to_collection.id,belongs_to_collection.name,belongs_to_collection.poster_path,belongs_to_collection.backdrop_path,belongs_to_collection
0,False,/1BEuoA7UpCF51WpiIZ7rypAhxfs.jpg,25000000,"[{'id': 10751, 'name': 'Family'}, {'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 35, 'name': 'Comedy'}, {'id': 14, 'name': 'Fantasy'}, {'id': 878, 'name': 'Science Fiction'}]",http://disney.go.com/disneyvideos/liveaction/underdog/,6589,tt0467110,['US'],en,Underdog,A lab accident gives a beagle named Shoeshine some serious superpowers -- a secret that the dog eventually shares with the young boy who becomes his owner and friend.,21.377,/q5yoIlzQ3m7b3a0zLCf3NjsOvB8.jpg,"[{'id': 2, 'logo_path': '/wdrCwmRnLFJhEoH8GSfymY85KHT.png', 'name': 'Walt Disney Pictures', 'origin_country': 'US'}, {'id': 37382, 'logo_path': '/8GoaFY2GaoRhDYUUqulZx8CCrhV.png', 'name': 'Classic Media', 'origin_country': 'US'}, {'id': 102999, 'logo_path': None, 'name': 'Have No Fear Productions', 'origin_country': ''}, {'id': 158, 'logo_path': '/6SHlNIype9zmyEMRsBtoueUtLsq.png', 'name': 'Spyglass Entertainment', 'origin_country': 'US'}, {'id': 4000, 'logo_path': None, 'name': 'Maverick Films', 'origin_country': 'US'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2007-08-03,65270477,82,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,NO NEED TO FEAR.. UNDERDOG IS HERE!,Underdog,False,5.484,683,,,,,
0,False,/cN6GW2y4m7lEuc5t5ahafgAQRbN.jpg,15000000,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 53, 'name': 'Thriller'}, {'id': 18, 'name': 'Drama'}]",http://www.thehuntingpartymovie.com/,5353,tt0455782,['US'],en,The Hunting Party,"A young journalist, an experienced cameraman and a discredited reporter find their bold plan to capture Bosnia's top war criminal quickly spiraling out of control when a UN representative mistakes them for a CIA hit squad.",21.289,/ujBOMuVWKGwk9z9RjxV21ttKYBz.jpg,"[{'id': 763, 'logo_path': '/mCnIVkImjm8rUxIpGR5NgrGlIYL.png', 'name': 'Intermedia', 'origin_country': 'GB'}]","[{'iso_3166_1': 'BA', 'name': 'Bosnia and Herzegovina'}, {'iso_3166_1': 'HR', 'name': 'Croatia'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",2007-09-03,7600000,101,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}, {'english_name': 'Bosnian', 'iso_639_1': 'bs', 'name': 'Bosanski'}, {'english_name': 'Croatian', 'iso_639_1': 'hr', 'name': 'Hrvatski'}, {'english_name': 'Serbian', 'iso_639_1': 'sr', 'name': 'Srpski'}]",Released,How can they find the world's most wanted war criminal when the C.I.A. can't... By actually looking?,The Hunting Party,False,6.516,313,,,,,
0,False,/aS7M839gMmcokvUwNM3DFqOLqzu.jpg,7000000,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10751, 'name': 'Family'}, {'id': 10402, 'name': 'Music'}, {'id': 10749, 'name': 'Romance'}, {'id': 10770, 'name': 'TV Movie'}]",http://www.disneychannel.com/highschoolmusical2,13649,tt0810900,['US'],en,High School Musical 2,"The East High Wildcats are gearing up for big fun as they land the coolest summer jobs imaginable. Troy, Gabriella, Chad, and Taylor have scored sweet gigs at the Lava Springs Country Club owned by Sharpay and Ryan's family. Sharpay's first rule of business: Get Troy. As Troy experiences a life of privilege he's never known, will he give up the Wildcats and Gabriella to rise to the top?",21.242,/la2kiVWDm2vuB4APZDgCCmuBh4K.jpg,"[{'id': 121938, 'logo_path': '/hHbC6ZY9I0Tq2JmOR2fCAx3SyKq.png', 'name': 'First Street Films', 'origin_country': 'US'}, {'id': 42053, 'logo_path': '/q7VNAacEiPVzsgCrqtaMooxiPz.png', 'name': 'Salty Pictures', 'origin_country': 'US'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2007-08-17,0,108,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,It's time 2 celebrate!,High School Musical 2,False,6.522,3680,87253.0,High School Musical Collection,/cn5Ik0y9K8zkk09JYWaD8YNGmoC.jpg,/qPosLUNgzyb8po6UqvydQLZcJih.jpg,
0,False,/6IcKXawCxDd6QZ8CfQHamp3qFDO.jpg,825000,"[{'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}, {'id': 18, 'name': 'Drama'}]",,17097,tt0465375,['US'],en,After Sex,"Sex is a background to examine intimacy and vulnerability. Looks at the complexity of modern day relationships told through eight separate couples. Through dialogue and compromising situations, the film takes us from the beginning of a relationship to the aftermath of one, and examines every stage in between seeing humor within the drama, heartache and confusion of it all.",21.236,/4n41P5CKHFFkQ3s8VJieNmqUkn7.jpg,"[{'id': 37304, 'logo_path': None, 'name': 'Supino Pictures', 'origin_country': ''}, {'id': 2088, 'logo_path': '/AoCD5EcqTAuLkxwsKAXYG2VARPP.png', 'name': 'NALA Films', 'origin_country': 'US'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2007-09-26,0,78,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,Eight Couples. One Conversation.,After Sex,False,5.6,229,,,,,
0,False,/oTPSjQyETTFYDehdbiG8yi2oDmL.jpg,3500000,"[{'id': 28, 'name': 'Action'}, {'id': 16, 'name': 'Animation'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 10751, 'name': 'Family'}]",http://www.warnerbros.com/superman-doomsday,13640,tt0934706,['US'],en,Superman: Doomsday,"When LexCorp accidentally unleashes a murderous creature, Superman meets his greatest challenge as a champion. Based on the ""The Death of Superman"" storyline that appeared in DC Comics' publications in the 1990s.",20.963,/itvuWm7DFWWzWgW0xgiaKzzWszP.jpg,"[{'id': 429, 'logo_path': '/2Tc1P3Ac8M479naPp1kYT3izLS5.png', 'name': 'DC', 'origin_country': 'US'}, {'id': 2785, 'logo_path': '/l5zW8jjmQOCx2dFmvnmbYmqoBmL.png', 'name': 'Warner Bros. Animation', 'origin_country': 'US'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2007-09-18,0,75,"[{'english_name': 'Spanish', 'iso_639_1': 'es', 'name': 'Español'}, {'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,Where were you the day Superman died?,Superman: Doomsday,False,6.713,601,,,,,
0,False,/7Ww2p8mXVVOyj3RLKRg6GzeYIAv.jpg,2000000,"[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 27, 'name': 'Horror'}]",,13008,tt0802948,['US'],en,An American Crime,"The true story of suburban housewife Gertrude Baniszewski, who kept a teenage girl locked in the basement of her Indiana home during the 1960s.",20.951,/bLsE0sMI1bycBxZX7QNYghy5iyi.jpg,"[{'id': 11054, 'logo_path': '/ydEsA5xqHtIKNHXAgYqQJAQwJP5.png', 'name': 'First Look International', 'origin_country': 'US'}, {'id': 1422, 'logo_path': '/rIB6DuimR1qgLE14cBwpMABC2xx.png', 'name': 'Killer Films', 'origin_country': 'US'}, {'id': 4343, 'logo_path': '/rXq1B1Hnkdnw6soz1zoGcslK3wb.png', 'name': 'Showtime Networks', 'origin_country': 'US'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2007-07-27,0,97,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,The true story of a child's punishment that became a woman's crime.,An American Crime,False,7.326,675,,,,,
0,False,/wztLQDMxfPgL9bDRuudHKjGRKzg.jpg,25000000,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",,13491,tt0837106,['SE'],sv,Arn: Tempelriddaren,"Arn, the son of a high-ranking Swedish nobleman is educated in a monastery and sent to the Holy Land as a knight templar to do penance for a forbidden love.",20.841,/kN8C9K9bSQ01lItuEqYzROYErAX.jpg,"[{'id': 5975, 'logo_path': '/vvjgoKygWWYZvYyidT3RmOCq5If.png', 'name': 'YLE', 'origin_country': 'FI'}, {'id': 119, 'logo_path': '/1di2gITGUZr730AMuMKiCrP90Vl.png', 'name': 'DR', 'origin_country': 'DK'}, {'id': 823, 'logo_path': '/275O5OoKjulWtY1uRHRXaYsrt9I.png', 'name': 'Telepool', 'origin_country': 'DE'}, {'id': 2802, 'logo_path': '/x3cLK4hmrDxBeoD7eWbfJL2dGxP.png', 'name': 'TV4', 'origin_country': 'SE'}, {'id': 2888, 'logo_path': None, 'name': 'SF Norge', 'origin_country': 'NO'}, {'id': 4250, 'logo_path': None, 'name': 'Molinare Studios', 'origin_country': ''}, {'id': 6181, 'logo_path': '/eaQ7or8IoEmPfgmQiU2C5lVZkxS.png', 'name': 'SF Studios', 'origin_country': 'SE'}, {'id': 9375, 'logo_path': None, 'name': 'Juonifilmi', 'origin_country': 'FI'}, {'id': 22675, 'logo_path': None, 'name': 'Arion Communications Ltd.', 'origin_country': ''}, {'id': 24991, 'logo_path': None, 'name': 'Sheba Films', 'origin_country': ''}, {'id': 24993, 'logo_path': None, 'name': 'Europa Sound Production', 'origin_country': 'SE'}, {'id': 2801, 'logo_path': '/bswb1PLLsKDUXMLgy42bZtCtIde.png', 'name': 'Film i Väst', 'origin_country': 'SE'}, {'id': 14451, 'logo_path': None, 'name': 'Dagsljus Filmequipment', 'origin_country': 'SE'}, {'id': 64202, 'logo_path': None, 'name': 'Tju Bang Film', 'origin_country': 'DK'}, {'id': 3389, 'logo_path': '/ppNofD7TAGZPbCWqdRZL10D7Yg9.png', 'name': 'TV 2', 'origin_country': 'NO'}]","[{'iso_3166_1': 'DK', 'name': 'Denmark'}, {'iso_3166_1': 'FI', 'name': 'Finland'}, {'iso_3166_1': 'NO', 'name': 'Norway'}, {'iso_3166_1': 'GB', 'name': 'United Kingdom'}, {'iso_3166_1': 'SE', 'name': 'Sweden'}, {'iso_3166_1': 'DE', 'name': 'Germany'}]",2007-12-25,0,139,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}, {'english_name': 'Arabic', 'iso_639_1': 'ar', 'name': 'العربية'}, {'english_name': 'Latin', 'iso_639_1': 'la', 'name': 'Latin'}, {'english_name': 'French', 'iso_639_1': 'fr', 'name': 'Français'}, {'english_name': 'Swedish', 'iso_639_1': 'sv', 'name': 'svenska'}]",Released,A Knight in the Holy Land. A Woman in the Frozen North. A War that Kept Them Apart.,Arn: The Knight Templar,False,6.338,272,86797.0,Arn Collection,/w6SXml7LP9z8AQjDpWzSUyZwrTz.jpg,/kRA2bnwEl2v5FaDwPQpnQyQtsZN.jpg,
0,False,/k6CjO0JQhfm3M0paWvnqkpzB0pL.jpg,9100000,"[{'id': 35, 'name': 'Comedy'}, {'id': 53, 'name': 'Thriller'}, {'id': 18, 'name': 'Drama'}]",,8079,tt1024943,['IN'],hi,ओम शांति ओम,"Reincarnated 30 years after being killed in a suspicious on-set fire, a small-time actor is determined to punish the person who ignited the blaze.",20.754,/2mnqkI871E0thcIwsB6K6Bhemb2.jpg,"[{'id': 2343, 'logo_path': '/fkrlAFxgAtIHgYJGIQcDggeucKV.png', 'name': 'Red Chillies Entertainment', 'origin_country': 'IN'}, {'id': 3653, 'logo_path': '/dEpilNgoW7tElN3xacXckHxGXbo.png', 'name': 'Eros International', 'origin_country': 'IN'}]","[{'iso_3166_1': 'IN', 'name': 'India'}]",2007-11-07,37707444,169,"[{'english_name': 'Hindi', 'iso_639_1': 'hi', 'name': 'हिन्दी'}, {'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,"For some dreams, one lifetime is not enough.",Om Shanti Om,False,7.053,348,,,,,
0,False,/cMMjICzBe5qTx1igspFYdX8B3o2.jpg,20000000,"[{'id': 28, 'name': 'Action'}, {'id': 35, 'name': 'Comedy'}, {'id': 80, 'name': 'Crime'}]",,14396,tt0462229,['US'],en,Code Name: The Cleaner,"Cedric the Entertainer plays Jake, a seemingly regular guy who has no idea who he is after being hit over the head by mysterious assailants. When he finds himself entangled in a government conspiracy, Jake and his pursuers become convinced that he is an undercover agent.",20.625,/wSQkv51ygnds56lylNavYJzLmNZ.jpg,"[{'id': 12, 'logo_path': '/2ycs64eqV5rqKYHyQK0GVoKGvfX.png', 'name': 'New Line Cinema', 'origin_country': 'US'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2007-01-05,10337477,84,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,"In a dirty world, he's our only hope.",Code Name: The Cleaner,False,5.143,237,,,,,
0,False,/9MsqUNYYSXSZeWyxzAlTwTbPavv.jpg,0,"[{'id': 12, 'name': 'Adventure'}, {'id': 27, 'name': 'Horror'}, {'id': 28, 'name': 'Action'}]",,4283,tt0772193,['US'],en,Primeval,A news team is sent to Burundi to capture and bring home a legendary 25-foot crocodile. Their difficult task turns potentially deadly when a warlord targets them for death.,20.5,/5ou56J8FIxbIFusR9zIA9GW7zwt.jpg,"[{'id': 915, 'logo_path': '/hoo2TLgU7XcFFelNZaKHPZB3NCR.png', 'name': 'Hollywood Pictures', 'origin_country': 'US'}, {'id': 11733, 'logo_path': None, 'name': 'Pariah', 'origin_country': ''}, {'id': 1611, 'logo_path': None, 'name': 'Sarah James Productions', 'origin_country': ''}, {'id': 97307, 'logo_path': None, 'name': 'Film Africa Worldwide', 'origin_country': ''}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2007-01-12,15291277,93,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}, {'english_name': 'French', 'iso_639_1': 'fr', 'name': 'Français'}, {'english_name': 'Swahili', 'iso_639_1': 'sw', 'name': 'Kiswahili'}, {'english_name': 'Spanish', 'iso_639_1': 'es', 'name': 'Español'}]",Released,Inspired by the true story of the most prolific serial killer in history.,Primeval,False,6.045,392,,,,,
0,False,/nl5qDEJSTe4iO9VlhLhYJxKhbOI.jpg,45000000,"[{'id': 12, 'name': 'Adventure'}, {'id': 18, 'name': 'Drama'}, {'id': 14, 'name': 'Fantasy'}, {'id': 10751, 'name': 'Family'}, {'id': 53, 'name': 'Thriller'}]",,2274,tt0484562,['US'],en,The Seeker: The Dark Is Rising,A boy's life is turned upside down when he learns that he is the last of a group of immortal warriors who have dedicated their lives to fighting the forces of the dark.,20.447,/65oKWdrQRwtkOolnCQMUQkvUryS.jpg,"[{'id': 2527, 'logo_path': '/osO7TGmlRMistSQ5JZusPhbKUHk.png', 'name': 'Marc Platt Productions', 'origin_country': 'US'}, {'id': 10221, 'logo_path': '/99VfWRgKasZoyK9UVB39gnYvFrZ.png', 'name': 'Walden Media', 'origin_country': 'US'}, {'id': 25, 'logo_path': '/qZCc1lty5FzX30aOCVRBLzaVmcp.png', 'name': '20th Century Fox', 'origin_country': 'US'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2007-10-05,31852619,94,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,Even the smallest of light... shines in the darkness,The Seeker: The Dark Is Rising,False,5.447,406,,,,,
0,False,/y5m21v6NaAJmvkJMgK5Jpxz1BwE.jpg,40000000,"[{'id': 28, 'name': 'Action'}, {'id': 18, 'name': 'Drama'}, {'id': 36, 'name': 'History'}]",,14392,tt0913968,"['HK', 'CN']",zh,投名狀,"A heroic tale of three blood brothers and their struggle in the midst of war and political upheaval. It is based on ""The Assassination of Ma,"" a Qing Dynasty (1644-1911) story about the killing of general Ma Xinyi.",20.417,/9sAWyaASakMW9f3LSXK8Br3RCED.jpg,"[{'id': 14714, 'logo_path': '/dSHaVKtBCpMU5VP9wMbTkqov62i.png', 'name': 'China Film Group Corporation', 'origin_country': 'CN'}, {'id': 5346, 'logo_path': None, 'name': 'Applause Pictures', 'origin_country': 'HK'}, {'id': 5552, 'logo_path': '/wdtjT9x5OG7nLusPctACI3i7Im2.png', 'name': 'Media Asia Films', 'origin_country': 'HK'}, {'id': 5636, 'logo_path': None, 'name': 'Beijing Jinyinma Movie & TV Culture Co.', 'origin_country': 'CN'}, {'id': 6838, 'logo_path': None, 'name': 'Stellar Mega Films', 'origin_country': 'CN'}, {'id': 11417, 'logo_path': None, 'name': 'Chengtian Entertainment', 'origin_country': 'CN'}, {'id': 12183, 'logo_path': None, 'name': 'Morgan & Chan Films', 'origin_country': ''}, {'id': 12184, 'logo_path': None, 'name': 'Talent Aid International', 'origin_country': ''}, {'id': 30148, 'logo_path': '/zerhOenUD6CkH8SMgZUhrDkOs4w.png', 'name': 'Bona Film Group', 'origin_country': 'CN'}]","[{'iso_3166_1': 'CN', 'name': 'China'}, {'iso_3166_1': 'HK', 'name': 'Hong Kong'}]",2007-12-12,0,126,"[{'english_name': 'Mandarin', 'iso_639_1': 'zh', 'name': '普通话'}]",Released,,The Warlords,False,6.752,318,,,,,
0,False,/anA2hEvG5SWrYETwcJ1SUPUfKDz.jpg,2600000,"[{'id': 878, 'name': 'Science Fiction'}, {'id': 53, 'name': 'Thriller'}]",http://www.cronocrimenes.com/,14139,tt0480669,['ES'],es,Los cronocrímenes,A man accidentally gets into a time machine and travels back in time nearly an hour. Finding himself will be the first of a series of disasters of unforeseeable consequences.,20.229,/zdxQRP7mzczMJBwKnv8MCPRq7rQ.jpg,"[{'id': 10086, 'logo_path': None, 'name': 'Arsénico Producciones', 'origin_country': ''}, {'id': 12955, 'logo_path': None, 'name': 'Zip Films', 'origin_country': ''}, {'id': 23501, 'logo_path': None, 'name': 'Fine Productions', 'origin_country': ''}, {'id': 23502, 'logo_path': None, 'name': 'Karbo Vantas Entertainment', 'origin_country': ''}, {'id': 52270, 'logo_path': None, 'name': 'Basque Films', 'origin_country': 'ES'}]","[{'iso_3166_1': 'ES', 'name': 'Spain'}]",2007-11-01,553198,92,"[{'english_name': 'Spanish', 'iso_639_1': 'es', 'name': 'Español'}]",Released,A trip back in time from the present to...,Timecrimes,False,6.997,1238,,,,,
0,False,/xRpQkuQr4loiLiks2T15TanM2m2.jpg,25000000,"[{'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}]",http://www.deathproof.net/,1991,tt1028528,['US'],en,Death Proof,"Austin's hottest DJ, Jungle Julia, sets out into the night to unwind with her two friends Shanna and Arlene. Covertly tracking their moves is Stuntman Mike, a scarred rebel leering from behind the wheel of his muscle car, revving just feet away.",20.038,/vtu6H4NWnQVqEp3aanUq3hNeeot.jpg,"[{'id': 10807, 'logo_path': '/j0BcMaJKIiDDYHq9lriTcM0Npka.png', 'name': 'Troublemaker Studios', 'origin_country': 'US'}, {'id': 308, 'logo_path': '/e8F3mQM7DkJ5SfYYDp8FYzPBOGX.png', 'name': 'The Weinstein Company', 'origin_country': 'US'}, {'id': 7405, 'logo_path': '/rfnws0uY8rsNAsrLbx3gEIcYXx3.png', 'name': 'Dimension Films', 'origin_country': 'US'}, {'id': 15764, 'logo_path': None, 'name': 'Rodriguez International Pictures', 'origin_country': ''}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2007-05-22,31126421,113,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,A crash course in revenge,Death Proof,False,6.839,5068,,,,,
0,False,/5AIAnucJKZ3sHpm7r1ykFVIoUHK.jpg,50000000,"[{'id': 18, 'name': 'Drama'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 53, 'name': 'Thriller'}]",,1272,tt0448134,['GB'],en,Sunshine,"Fifty years into the future, the sun is dying, and Earth is threatened by arctic temperatures. A team of astronauts is sent to revive the Sun — but the mission fails. Seven years later, a new team is sent to finish the mission as mankind’s last hope.",19.797,/oKGGeJ8qvm0UmClz43VJ31fzPP7.jpg,"[{'id': 290, 'logo_path': '/jrgCuaQsY9ouP5ILZf4Dq4ZOkIX.png', 'name': 'Ingenious Media', 'origin_country': 'GB'}, {'id': 20478, 'logo_path': '/gSS2OBc6dRsK2ewRx5lcwnARrpl.png', 'name': 'Moving Picture Company', 'origin_country': 'GB'}, {'id': 2452, 'logo_path': '/6CLoZ59fLPG7UyxQtGTqRevjf58.png', 'name': 'UK Film Council', 'origin_country': 'GB'}, {'id': 284, 'logo_path': '/6a26if3IKy7mlrQuGHHVp6ufQtF.png', 'name': 'DNA Films', 'origin_country': 'GB'}]","[{'iso_3166_1': 'GB', 'name': 'United Kingdom'}]",2007-04-05,34800000,107,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,Just look out for a little extra brightness in the sky.,Sunshine,False,7.0,3721,,,,,
0,False,/zKciMUA5pn4mDJTKiSkhjq3s3hm.jpg,700000,"[{'id': 12, 'name': 'Adventure'}, {'id': 18, 'name': 'Drama'}, {'id': 27, 'name': 'Horror'}]",http://www.blackwatermovie.com/,14138,tt0816436,['AU'],en,Black Water,"Based on true events, Grace, her boyfriend Adam, and her younger sister, Lee, are on holiday in Northern Australia when they decide to take a tour down a river. As they drift into a swamp, their boat suddenly capsizes. Stranded in the flooded swamp, the three tourists must figure out what to do to survive as they realize they are being watched through the black water.",19.573,/7hd6iyViluCMOqIJz5TsiyBFqp9.jpg,"[{'id': 22897, 'logo_path': None, 'name': 'ProdigyMovies', 'origin_country': ''}, {'id': 417, 'logo_path': '/w7d3hoHQaC0XwjrxEG1yPeuUhu5.png', 'name': 'Australian Film Commission', 'origin_country': 'AU'}, {'id': 50954, 'logo_path': None, 'name': 'Territorial Film Developments (TFD)', 'origin_country': ''}, {'id': 22898, 'logo_path': None, 'name': 'Mysterious Light', 'origin_country': 'AU'}]","[{'iso_3166_1': 'AU', 'name': 'Australia'}]",2007-06-01,1271556,90,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,What you can't see can hurt you.,Black Water,False,5.863,331,730166.0,Black Water Collection,/fNJLLsTOQYwtsL0Lo6zBSnwqLM5.jpg,/4iNHTuWX33TdGmOqNhY7FL6mrXY.jpg,
0,False,/8OAuQm5Bxg4k4HIYfmcga5rYSzU.jpg,70000000,"[{'id': 28, 'name': 'Action'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 53, 'name': 'Thriller'}]",,1738,tt0435705,['US'],en,Next,"Las Vegas showroom magician Cris Johnson has a secret which torments him: he can see a few minutes into the future. Sick of the examinations he underwent as a child and the interest of the government and medical establishment in his power, he lies low under an assumed name in Vegas, performing cheap tricks and living off small-time gambling ""winnings."" But when a terrorist group threatens to detonate a nuclear device in Los Angeles, government agent Callie Ferris must use all her wiles to capture Cris and convince him to help her stop the cataclysm.",19.43,/td5uOBW41ib1KGz3g1Kc33BdFyj.jpg,"[{'id': 449, 'logo_path': '/fV3x8bowlRCXKtkWDovLYco7cOK.png', 'name': 'Virtual Studios', 'origin_country': 'US'}, {'id': 497, 'logo_path': '/wmxHM7w6JxbPwaopC6Sl4QSG2uH.png', 'name': 'Revolution Studios', 'origin_country': 'US'}, {'id': 831, 'logo_path': '/vLENXiYTyITnMDrTKabUXhgTKX2.png', 'name': 'Saturn Films', 'origin_country': 'US'}, {'id': 4, 'logo_path': '/gz66EfNoYPqHTYI4q9UEN4CbHRc.png', 'name': 'Paramount Pictures', 'origin_country': 'US'}, {'id': 8000, 'logo_path': '/f8NwLg72BByt3eav7lX1lcJfe60.png', 'name': 'Broken Road Productions', 'origin_country': 'US'}, {'id': 7380, 'logo_path': None, 'name': 'Initial Entertainment Group', 'origin_country': 'US'}, {'id': 15763, 'logo_path': None, 'name': 'Eyetronics', 'origin_country': ''}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2007-04-25,76066841,96,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}, {'english_name': 'French', 'iso_639_1': 'fr', 'name': 'Français'}, {'english_name': 'German', 'iso_639_1': 'de', 'name': 'Deutsch'}]",Released,"If you can see the future, you can save it.",Next,False,6.093,2911,,,,,
