,id,release,release_date,opening_revenue,opening_theaters,budget,origin_country,production_companies,production_countries,runtime,belongs_to_collection.id,belongs_to_collection.name,production_room,writers_room,sound_room,crew,based_on_novel,producer_credits,producer_medianrating,writer_credits,writer_medianrating,director_credits,director_medianrating,lead_credits,lead_medianrating,opening_revenue_bytheater,is_series,num_production_companies,is_spring,is_summer,is_fall,is_holiday,12,14,16,18,27,28,35,36,37,53,80,99,878,9648,10402,10749,10751,10752
153,533,Wallace & Gromit: The Curse of the Were-Rabbit,2005-09-04,16025987.0,3645.0,30000000,"['US', 'GB']","[{'id': 297, 'logo_path': '/58TnhYZqbMYgkHM6lg7dJoYJ4RH.png', 'name': 'Aardman', 'origin_country': 'GB'}, {'id': 521, 'logo_path': '/3BPX5VGBov8SDqTV7wC1L1xShAS.png', 'name': 'DreamWorks Animation', 'origin_country': 'US'}]","[{'iso_3166_1': 'GB', 'name': 'United Kingdom'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",85,,,16,6,38,37,0,39,6.8,27,6.8,16,3.25,102,6.4,4396.704252400548,0,223,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
154,74,War of the Worlds,2005-06-28,64878725.0,3908.0,132000000,['US'],"[{'id': 4, 'logo_path': '/gz66EfNoYPqHTYI4q9UEN4CbHRc.png', 'name': 'Paramount Pictures', 'origin_country': 'US'}, {'id': 7, 'logo_path': '/vru2SssLX3FPhnKZGtYw00pVIS9.png', 'name': 'DreamWorks Pictures', 'origin_country': 'US'}, {'id': 56, 'logo_path': '/cEaxANEisCqeEoRvODv2dO1I0iI.png', 'name': 'Amblin Entertainment', 'origin_country': 'US'}, {'id': 44, 'logo_path': '/6Hs6K20Hz1W9W1Tiam5QN2Kpx8V.png', 'name': 'Cruise/Wagner Productions', 'origin_country': 'US'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",117,,,35,3,41,60,1,71,6.6,18,6.59,33,7.043,98,6.263999999999999,16601.51612077789,0,468,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
155,9522,Wedding Crashers,2005-07-13,32200000.0,2925.0,40000000,['US'],"[{'id': 1565, 'logo_path': None, 'name': 'Avery Pix', 'origin_country': 'US'}, {'id': 12, 'logo_path': '/2ycs64eqV5rqKYHyQK0GVoKGvfX.png', 'name': 'New Line Cinema', 'origin_country': 'US'}, {'id': 870, 'logo_path': None, 'name': 'Tapestry Films', 'origin_country': 'US'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",119,,,28,2,21,27,0,104,6.0,2,10.0,2,6.149,104,6.1145,11008.547008547008,0,272,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
156,11804,White Noise,2005-01-07,24113565.0,2261.0,10000000,"['CA', 'US', 'GB']","[{'id': 55258, 'logo_path': None, 'name': 'White Noise UK Ltd.', 'origin_country': ''}, {'id': 33, 'logo_path': '/8lvHyhjr8oUKOOy2dKXoALWKdp0.png', 'name': 'Universal Pictures', 'origin_country': 'US'}, {'id': 1063, 'logo_path': '/fpVBhNnopOZwGuF0gg99oBHp1ht.png', 'name': 'Brightlight Pictures', 'origin_country': 'CA'}, {'id': 1205, 'logo_path': '/wQX3t4qtxm7gBQE3RHuoLghgb73.png', 'name': 'Endgame Entertainment', 'origin_country': 'US'}, {'id': 12026, 'logo_path': '/l1Y8SRH3EaElU2niZQLT3I8tOFp.png', 'name': 'Gold Circle Films', 'origin_country': 'US'}, {'id': 808, 'logo_path': '/4L1apH72jCx6Z5qyH7UOJUDlRoF.png', 'name': 'The Movie Network', 'origin_country': 'CA'}, {'id': 11550, 'logo_path': '/3oQFsgYn68gvDAkELfiX4tn65Ui.png', 'name': 'Corus Entertainment', 'origin_country': 'CA'}, {'id': 11569, 'logo_path': None, 'name': 'Chum Television', 'origin_country': 'CA'}, {'id': 830, 'logo_path': '/mYga54mrt5n4GUUcJxE6DmR2FKv.png', 'name': 'Senator International', 'origin_country': 'US'}]","[{'iso_3166_1': 'CA', 'name': 'Canada'}, {'iso_3166_1': 'GB', 'name': 'United Kingdom'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",101,102777.0,White Noise Collection,21,1,22,28,0,44,5.0,0,0.0,10,6.1,83,6.01,10665.0,1,996,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0
157,9885,Wolf Creek,2005-09-16,2805754.0,1749.0,1000000,"['AU', 'US']","[{'id': 7405, 'logo_path': '/rfnws0uY8rsNAsrLbx3gEIcYXx3.png', 'name': 'Dimension Films', 'origin_country': 'US'}, {'id': 1380, 'logo_path': '/y4JH9ncZJAFJGYWK84k1dmXnsw0.png', 'name': 'Australian Film Finance Corporation', 'origin_country': 'AU'}, {'id': 2806, 'logo_path': '/vxOhCbpsRBh10m6LZ3HyImTYpPY.png', 'name': 'South Australian Film Corporation', 'origin_country': 'AU'}, {'id': 6016, 'logo_path': None, 'name': '403 Productions', 'origin_country': ''}, {'id': 6017, 'logo_path': None, 'name': 'True Crime Channel', 'origin_country': ''}, {'id': 7337, 'logo_path': None, 'name': 'Mushroom Pictures', 'origin_country': 'AU'}]","[{'iso_3166_1': 'AU', 'name': 'Australia'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",104,268098.0,Wolf Creek Collection,5,2,10,1,0,3,0.0,1,0.0,1,0.0,29,5.0,1604.2046883933676,1,633,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
158,11679,xXx: State of the Union,2005-04-27,12712272.0,3480.0,60000000,['US'],"[{'id': 497, 'logo_path': '/wmxHM7w6JxbPwaopC6Sl4QSG2uH.png', 'name': 'Revolution Studios', 'origin_country': 'US'}, {'id': 333, 'logo_path': '/5xUJfzPZ8jWJUDzYtIeuPO4qPIa.png', 'name': 'Original Film', 'origin_country': 'US'}, {'id': 5, 'logo_path': '/71BqEFAF4V3qjjMPCpLuyJFB9A.png', 'name': 'Columbia Pictures', 'origin_country': 'US'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",101,52785.0,xXx Collection,31,2,25,121,0,78,5.9,0,0.0,6,6.15,173,6.049,3652.9517241379313,1,339,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0
159,13499,"Yours, Mine & Ours",2005-11-23,17461108.0,3206.0,45000000,['US'],"[{'id': 4, 'logo_path': '/gz66EfNoYPqHTYI4q9UEN4CbHRc.png', 'name': 'Paramount Pictures', 'origin_country': 'US'}, {'id': 21, 'logo_path': '/usUnaYV6hQnlVAXP6r4HwrlLFPG.png', 'name': 'Metro-Goldwyn-Mayer', 'origin_country': 'US'}, {'id': 5, 'logo_path': '/71BqEFAF4V3qjjMPCpLuyJFB9A.png', 'name': 'Columbia Pictures', 'origin_country': 'US'}, {'id': 2348, 'logo_path': '/oydqrfwRAm6qqdYbxuMmmPsVi87.png', 'name': 'Nickelodeon Movies', 'origin_country': 'US'}, {'id': 3929, 'logo_path': None, 'name': 'Robert Simonds Productions', 'origin_country': 'US'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",90,,,2,2,1,1,0,36,5.933,2,5.6,5,6.089,68,6.1,5446.384279475982,0,554,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0
160,6795,Zathura: A Space Adventure,2005-11-06,13427872.0,3223.0,65000000,['US'],"[{'id': 2550, 'logo_path': None, 'name': 'Teitler Film', 'origin_country': 'US'}, {'id': 11370, 'logo_path': None, 'name': 'Michael De Luca Productions', 'origin_country': 'US'}, {'id': 5, 'logo_path': '/71BqEFAF4V3qjjMPCpLuyJFB9A.png', 'name': 'Columbia Pictures', 'origin_country': 'US'}, {'id': 350, 'logo_path': '/jrlmyFt4rzIfcFQx0PN2ydrErwI.png', 'name': 'Radar Pictures', 'origin_country': 'US'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",101,,,29,3,21,38,0,138,6.1705000000000005,20,6.54,2,6.2755,52,6.013,4166.264970524357,0,402,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
161,2207,16 Blocks,2006-03-01,11855260.0,2706.0,55000000,['US'],"[{'id': 1088, 'logo_path': '/9WOE5AQUXbOtLU6GTwfjS8OMF0v.png', 'name': 'Alcon Entertainment', 'origin_country': 'US'}, {'id': 890, 'logo_path': None, 'name': 'Cheyenne Enterprises', 'origin_country': 'US'}, {'id': 10885, 'logo_path': None, 'name': 'Equity Pictures Medienfonds GmbH & Co. KG III', 'origin_country': ''}, {'id': 10886, 'logo_path': None, 'name': '16 Block Productions', 'origin_country': ''}, {'id': 431, 'logo_path': '/6dcR1MbRqYgt3jUVYxkHe68GFnZ.png', 'name': ""The Donners' Company"", 'origin_country': 'US'}, {'id': 1020, 'logo_path': '/kuUIHNwMec4dwOLghDhhZJzHZTd.png', 'name': 'Millennium Media', 'origin_country': 'US'}, {'id': 925, 'logo_path': '/dIb9hjXNOkgxu4kBWdIdK8nM4w.png', 'name': 'Nu Image', 'origin_country': 'US'}, {'id': 1420, 'logo_path': None, 'name': 'ContentFilm', 'origin_country': 'GB'}, {'id': 10405, 'logo_path': None, 'name': 'EFO Films', 'origin_country': 'US'}]","[{'iso_3166_1': 'DE', 'name': 'Germany'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",105,,,47,2,22,38,0,447,5.2,4,5.7,29,5.9,105,6.3,4381.10125646711,0,904,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0
162,9726,A Good Year,2006-09-09,3721526.0,2066.0,35000000,"['US', 'GB']","[{'id': 711, 'logo_path': '/tEiIH5QesdheJmDAqQwvtN60727.png', 'name': 'Fox 2000 Pictures', 'origin_country': 'US'}, {'id': 1645, 'logo_path': '/6Ry6uNBaa0IbbSs1XYIgX5DkA9r.png', 'name': 'Scott Free Productions', 'origin_country': 'GB'}, {'id': 133789, 'logo_path': None, 'name': 'Ingenious Film Partners', 'origin_country': 'GB'}]","[{'iso_3166_1': 'GB', 'name': 'United Kingdom'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",117,,,10,2,24,4,1,39,6.6,1,6.9,23,6.587,136,5.7,1801.3194578896419,0,330,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0
163,9526,A Prairie Home Companion,2006-06-01,4566293.0,760.0,10000000,['US'],"[{'id': 11487, 'logo_path': None, 'name': 'Sandcastle 5', 'origin_country': 'US'}, {'id': 11488, 'logo_path': None, 'name': 'Prairie Home Productions', 'origin_country': 'US'}, {'id': 2150, 'logo_path': None, 'name': 'GreeneStreet Films', 'origin_country': 'US'}, {'id': 37163, 'logo_path': None, 'name': 'Sandcastle 5 Productions', 'origin_country': ''}, {'id': 1246, 'logo_path': '/s0doRYEVWp3a4Y4Cg7R4fE9cwov.png', 'name': 'River Road Entertainment', 'origin_country': 'US'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",105,,,14,3,6,1,0,58,5.75,0,0.0,55,5.8,129,6.3,6008.280263157894,0,478,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0
164,3509,A Scanner Darkly,2006-07-07,391672.0,17.0,8700000,['US'],"[{'id': 11509, 'logo_path': '/k0jYhHnt0DultQDNH2wH1XHt9PO.png', 'name': 'Warner Independent Pictures', 'origin_country': 'US'}, {'id': 380, 'logo_path': None, 'name': 'Thousand Words', 'origin_country': 'US'}, {'id': 11510, 'logo_path': '/gg3gP2wHNNfOfLKdXGjYC9qJ9ok.png', 'name': 'Detour Filmproduction', 'origin_country': 'US'}, {'id': 129, 'logo_path': '/nmnWiA0Xf0uve4Hw3HKWdVE5tH1.png', 'name': 'Section Eight', 'origin_country': 'US'}, {'id': 787, 'logo_path': '/cCefBs1t7jxtiz3eCxBp9yxrxGx.png', 'name': '3 Arts Entertainment', 'origin_country': 'US'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",100,,,21,2,17,8,1,106,6.4,7,7.3,14,6.5,177,6.2,23039.529411764706,0,559,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
165,9788,Accepted,2006-08-18,10023835.0,2914.0,23000000,['US'],"[{'id': 33, 'logo_path': '/8lvHyhjr8oUKOOy2dKXoALWKdp0.png', 'name': 'Universal Pictures', 'origin_country': 'US'}, {'id': 159, 'logo_path': '/rYsaKUrfDoOa2UG846axs4r81Dx.png', 'name': 'Shady Acres Entertainment', 'origin_country': 'US'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}, {'iso_3166_1': 'AU', 'name': 'Australia'}]",93,,,6,4,10,18,0,11,6.298,4,5.5,0,0.0,10,6.0645,3439.88846945779,0,238,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
166,13751,Akeelah and the Bee,2006-04-28,6011585.0,2195.0,8000000,['US'],"[{'id': 35, 'logo_path': '/wxrHa3nZ1K4zo65p56991INkGo6.png', 'name': 'Lions Gate Films', 'origin_country': 'US'}, {'id': 846, 'logo_path': '/1ITLcfP6CoW7fPhJUfWsJhFwbOU.png', 'name': '2929 Productions', 'origin_country': 'US'}, {'id': 879, 'logo_path': None, 'name': 'Out of the Blue... Entertainment', 'origin_country': ''}, {'id': 1708, 'logo_path': None, 'name': 'Starbucks Entertainment', 'origin_country': ''}, {'id': 5227, 'logo_path': '/oBThFkvaCDyBG8zXDm11vaOQ7HM.png', 'name': 'Cinema Gypsy Productions', 'origin_country': 'US'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",112,,,11,1,19,8,0,15,6.3,1,5.3,1,5.3,85,6.3,2738.7630979498863,0,538,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
167,1717,All the King's Men,2006-09-10,3672366.0,1514.0,55000000,['US'],"[{'id': 7295, 'logo_path': '/62E1B91PxZw8q4KNkge5Qemo7EM.png', 'name': 'Relativity Media', 'origin_country': 'US'}, {'id': 11317, 'logo_path': '/hMboqqmeILXFeOJjuCsn3FvCIT3.png', 'name': 'Phoenix Pictures', 'origin_country': 'US'}, {'id': 1208, 'logo_path': None, 'name': 'Rising Star Productions', 'origin_country': 'US'}, {'id': 5, 'logo_path': '/71BqEFAF4V3qjjMPCpLuyJFB9A.png', 'name': 'Columbia Pictures', 'origin_country': 'US'}, {'id': 2116, 'logo_path': None, 'name': 'VIP Medienfonds 4', 'origin_country': 'DE'}]","[{'iso_3166_1': 'DE', 'name': 'Germany'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",125,,,12,2,1,4,1,89,6.2,10,6.699999999999999,2,6.75,187,6.26,2425.605019815059,0,521,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
168,15163,Amazing Grace,2006-09-16,4305000.0,791.0,0,['US'],"[{'id': 9118, 'logo_path': '/9o6KLcDBRw3fNItUflJVwj8dZpC.png', 'name': 'Samuel Goldwyn Films', 'origin_country': 'US'}, {'id': 911, 'logo_path': '/bWlWGUKejrUflSFV2aRG4o98p1D.png', 'name': 'Roadside Attractions', 'origin_country': 'US'}, {'id': 2233, 'logo_path': None, 'name': 'Bristol Bay Productions', 'origin_country': ''}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}, {'iso_3166_1': 'GB', 'name': 'United Kingdom'}]",117,,,14,1,9,1,0,83,6.044,2,5.9395,54,5.9785,129,6.0,5442.477876106194,0,327,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
169,9310,American Dreamz,2006-03-04,3667420.0,1500.0,17000000,['US'],"[{'id': 1473, 'logo_path': None, 'name': 'Depth of Field', 'origin_country': 'US'}, {'id': 33, 'logo_path': '/8lvHyhjr8oUKOOy2dKXoALWKdp0.png', 'name': 'Universal Pictures', 'origin_country': 'US'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",107,,,7,1,9,8,0,11,6.219,4,6.1,4,6.3,153,6.0,2444.9466666666667,0,198,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
170,1781,An Inconvenient Truth,2006-05-24,281330.0,4.0,1000000,['US'],"[{'id': 2253, 'logo_path': None, 'name': 'Lawrence Bender Productions', 'origin_country': 'US'}, {'id': 6735, 'logo_path': '/pAQW38WU8ychBvYU2aGPTEbynEN.png', 'name': 'Participant', 'origin_country': 'US'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",100,539554.0,An Inconvenient Collection,5,2,5,5,0,45,5.9,0,0.0,5,0.0,177,5.0,70332.5,1,206,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
171,13275,Annapolis,2006-01-27,7681171.0,1605.0,26000000,['US'],"[{'id': 9195, 'logo_path': '/geK5QOBsXIPGHutKwXtYjMUyYSG.png', 'name': 'Touchstone Pictures', 'origin_country': 'US'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",108,,,4,1,1,1,0,14,6.162,1,6.324,2,5.932,49,5.4,4785.7763239875385,0,118,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
172,1579,Apocalypto,2006-12-07,15005604.0,2465.0,40000000,['US'],"[{'id': 4564, 'logo_path': None, 'name': 'Icon Entertainment International', 'origin_country': 'GB'}, {'id': 152, 'logo_path': '/ttbRwgVW7EoVOS4Af7MnyxFM0FM.png', 'name': 'Icon Productions', 'origin_country': 'US'}, {'id': 9195, 'logo_path': '/geK5QOBsXIPGHutKwXtYjMUyYSG.png', 'name': 'Touchstone Pictures', 'origin_country': 'US'}]","[{'iso_3166_1': 'GB', 'name': 'United Kingdom'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",139,,,36,2,43,184,0,44,6.4,1,7.503,4,7.02,16,5.1,6087.466125760649,0,333,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0
173,14191,Aquamarine,2006-03-03,7482669.0,2512.0,12000000,"['US', 'AU']","[{'id': 711, 'logo_path': '/tEiIH5QesdheJmDAqQwvtN60727.png', 'name': 'Fox 2000 Pictures', 'origin_country': 'US'}, {'id': 7747, 'logo_path': None, 'name': 'Storefront Pictures', 'origin_country': ''}]","[{'iso_3166_1': 'AU', 'name': 'Australia'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",104,,,2,3,1,2,1,2,6.7745,3,6.1,1,6.0,11,6.0,2978.769506369427,0,201,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0
174,9786,Art School Confidential,2006-05-05,135733.0,12.0,0,['US'],"[{'id': 2130, 'logo_path': '/g0lqeY2FvhzXcOI6z8RVXbORRUY.png', 'name': 'Mr. Mudd', 'origin_country': 'US'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",102,,,7,1,4,3,0,17,6.1,1,7.079,4,7.2395,114,6.0,11311.083333333334,0,107,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
175,13960,ATL,2006-03-31,11554404.0,1602.0,20000000,['US'],"[{'id': 174, 'logo_path': '/zhD3hhtKB5qyv7ZeL4uLpNxgMVU.png', 'name': 'Warner Bros. Pictures', 'origin_country': 'US'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",105,,,2,3,1,0,0,5,6.562,2,6.904,0,0.0,0,0.0,7212.486891385768,0,119,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
176,1164,Babel,2006-10-26,389351.0,7.0,25000000,"['US', 'MX']","[{'id': 10039, 'logo_path': '/b8w4LldQolMKiLZw4FQJBcXSDGI.png', 'name': 'Anonymous Content', 'origin_country': 'US'}, {'id': 11258, 'logo_path': None, 'name': 'Central Films', 'origin_country': 'FR'}, {'id': 110056, 'logo_path': None, 'name': 'Zeta Film', 'origin_country': 'MX'}]","[{'iso_3166_1': 'FR', 'name': 'France'}, {'iso_3166_1': 'MX', 'name': 'Mexico'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",143,,,10,3,4,8,0,58,6.2,4,7.15,7,6.5,116,6.2395,55621.57142857143,0,280,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
177,9907,Barnyard,2006-08-04,15820864.0,3311.0,51000000,['US'],"[{'id': 5682, 'logo_path': '/k7qkWyMVUUqJGg84kR8JWQBB1g1.png', 'name': 'O Entertainment', 'origin_country': ''}, {'id': 2348, 'logo_path': '/oydqrfwRAm6qqdYbxuMmmPsVi87.png', 'name': 'Nickelodeon Movies', 'origin_country': 'US'}, {'id': 4, 'logo_path': '/gz66EfNoYPqHTYI4q9UEN4CbHRc.png', 'name': 'Paramount Pictures', 'origin_country': 'US'}, {'id': 183235, 'logo_path': '/9vgKo1b4IduSGrvjY8M8GJk0z5g.png', 'name': 'Omation', 'origin_country': ''}, {'id': 11930, 'logo_path': None, 'name': 'Kumar Mobiliengesellschaft mbH & Co. Projekt Nr. 2 KG', 'origin_country': ''}]","[{'iso_3166_1': 'DE', 'name': 'Germany'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",90,,,16,1,23,6,0,33,6.2,16,6.1,8,6.2585,135,5.8,4778.2736333434,0,570,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
178,3093,Basic Instinct 2,2006-03-29,3201420.0,1453.0,70000000,"['US', 'GB']","[{'id': 21, 'logo_path': '/usUnaYV6hQnlVAXP6r4HwrlLFPG.png', 'name': 'Metro-Goldwyn-Mayer', 'origin_country': 'US'}, {'id': 7340, 'logo_path': '/6md5HA8YherOD0apQ1XwsAbXiz5.png', 'name': 'C2 Pictures', 'origin_country': 'US'}, {'id': 19116, 'logo_path': None, 'name': 'IMF Internationale Medien und Film GmbH & Co. 3. Produktions KG', 'origin_country': 'DE'}, {'id': 4169, 'logo_path': None, 'name': 'KanZaman Productions', 'origin_country': 'ES'}, {'id': 114737, 'logo_path': None, 'name': 'Grosvenor Park Media', 'origin_country': 'US'}, {'id': 763, 'logo_path': '/mCnIVkImjm8rUxIpGR5NgrGlIYL.png', 'name': 'Intermedia', 'origin_country': 'GB'}, {'id': 491, 'logo_path': '/5LvDUt3KmvRnXQ4NrdWJYHeuA8J.png', 'name': 'Summit Entertainment', 'origin_country': 'US'}]","[{'iso_3166_1': 'DE', 'name': 'Germany'}, {'iso_3166_1': 'ES', 'name': 'Spain'}, {'iso_3166_1': 'GB', 'name': 'United Kingdom'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",114,86336.0,Basic Instinct Collection,30,3,19,19,0,124,6.199,9,6.3,10,6.35,150,5.8,2203.317274604267,1,765,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0
179,9988,Beerfest,2006-08-25,7031228.0,2964.0,17500000,['US'],"[{'id': 2773, 'logo_path': '/ubyU2v6XcREGwyeieqdcxvZzvKc.png', 'name': 'Broken Lizard Industries', 'origin_country': 'US'}, {'id': 52948, 'logo_path': None, 'name': 'Cataland Films', 'origin_country': ''}, {'id': 975, 'logo_path': '/fknQoaiVO632mD4QMdJFmP3Gbda.png', 'name': 'Gerber Pictures', 'origin_country': 'US'}, {'id': 923, 'logo_path': '/8M99Dkt23MjQMTTWukq4m5XsEuo.png', 'name': 'Legendary Pictures', 'origin_country': 'US'}, {'id': 174, 'logo_path': '/zhD3hhtKB5qyv7ZeL4uLpNxgMVU.png', 'name': 'Warner Bros. Pictures', 'origin_country': 'US'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",110,,,33,5,19,41,0,34,5.734999999999999,16,5.215,4,5.5745000000000005,21,5.6,2372.2091767881243,0,553,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
180,12586,Bella,2006-09-09,1328448.0,165.0,3300000,"['MX', 'US']","[{'id': 77798, 'logo_path': None, 'name': 'One Media, The', 'origin_country': ''}, {'id': 7075, 'logo_path': None, 'name': 'Metanoia Films', 'origin_country': ''}, {'id': 48752, 'logo_path': None, 'name': 'Bella Productions', 'origin_country': ''}, {'id': 13818, 'logo_path': None, 'name': 'Burnside Entertainment', 'origin_country': 'US'}, {'id': 5294, 'logo_path': None, 'name': 'Mpower Pictures', 'origin_country': ''}]","[{'iso_3166_1': 'MX', 'name': 'Mexico'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",91,,,16,3,1,0,0,10,6.7170000000000005,0,0.0,0,0.0,31,5.0,8051.2,0,422,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
181,11565,Big Momma's House 2,2006-01-26,27736056.0,3261.0,40000000,['US'],"[{'id': 79036, 'logo_path': None, 'name': 'Big Lou House Productions', 'origin_country': ''}, {'id': 2646, 'logo_path': None, 'name': 'Deep River Productions', 'origin_country': ''}, {'id': 1838, 'logo_path': None, 'name': 'Firm Films', 'origin_country': ''}, {'id': 73956, 'logo_path': None, 'name': 'Runteldat Entertainment', 'origin_country': 'US'}, {'id': 10104, 'logo_path': '/wRn5HnYMGeJHmItRypgOZOC6gwY.png', 'name': 'New Regency Pictures', 'origin_country': 'US'}, {'id': 1171, 'logo_path': None, 'name': 'Epsilon Motion Pictures', 'origin_country': 'CH'}, {'id': 47635, 'logo_path': None, 'name': 'Ed Friendly Productions', 'origin_country': ''}]","[{'iso_3166_1': 'CH', 'name': 'Switzerland'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",99,44979.0,Big Momma's House Collection,9,2,1,7,0,111,6.2,6,5.475,4,5.6,47,5.5,8505.383624655015,1,655,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
182,9656,Black Christmas,2006-12-15,3723364.0,1544.0,9000000,"['CA', 'US']","[{'id': 7405, 'logo_path': '/rfnws0uY8rsNAsrLbx3gEIcYXx3.png', 'name': 'Dimension Films', 'origin_country': 'US'}, {'id': 846, 'logo_path': '/1ITLcfP6CoW7fPhJUfWsJhFwbOU.png', 'name': '2929 Productions', 'origin_country': 'US'}, {'id': 48772, 'logo_path': None, 'name': 'Hard Eight Pictures', 'origin_country': ''}, {'id': 22548, 'logo_path': None, 'name': 'Adelstein-Parouse Productions', 'origin_country': 'US'}, {'id': 211248, 'logo_path': None, 'name': 'Hoban Segal Productions', 'origin_country': 'CA'}, {'id': 6161, 'logo_path': None, 'name': 'Victor Solnicki Productions', 'origin_country': ''}, {'id': 11551, 'logo_path': None, 'name': 'Movie Central Network', 'origin_country': 'CA'}, {'id': 137887, 'logo_path': '/r74GCVJh89fJ7Il8BuMivTOpfuS.png', 'name': 'Corus Studios', 'origin_country': 'CA'}]","[{'iso_3166_1': 'CA', 'name': 'Canada'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",92,,,15,2,13,18,0,76,6.1,5,6.129,1,6.129,40,5.5,2411.5051813471505,0,807,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
183,7874,Black Snake Moan,2006-12-31,4143199.0,1252.0,15000000,['US'],"[{'id': 838, 'logo_path': '/tcW3UqV46Mdq6GyaS1ydEDocEDF.png', 'name': 'Paramount Vantage', 'origin_country': 'US'}, {'id': 1947, 'logo_path': None, 'name': 'New Deal Productions', 'origin_country': ''}, {'id': 173500, 'logo_path': None, 'name': 'Southern Cross the Dog Productions', 'origin_country': ''}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",116,,,9,1,27,7,0,20,5.5,5,6.0,3,6.0,128,6.21,3309.264376996805,0,305,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
